project_id,Activity ID,Activity Name,Predecessors,Predecessor Details,Successors
The Big -P.01-UP-20-April-26,AB-APP-B04-2ND-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (2nd),"AB-SUB-B04-2ND-1020, AB-SUB-B04-2ND-1020","AB-SUB-B04-2ND-1020: SS 12, AB-SUB-B04-2ND-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-2ND-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (2nd),"AB-SUB-B04-2ND-1030, AB-SUB-B04-2ND-1030","AB-SUB-B04-2ND-1030: SS 12, AB-SUB-B04-2ND-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),"AB-SUB-B03-2ND-1000, AB-SUB-B03-2ND-1000","AB-SUB-B03-2ND-1000: SS 12, AB-SUB-B03-2ND-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-2ND-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),"AB-SUB-B03-2ND-1010, AB-SUB-B03-2ND-1010","AB-SUB-B03-2ND-1010: SS 12, AB-SUB-B03-2ND-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-2ND-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),"AB-SUB-B03-2ND-1020, AB-SUB-B03-2ND-1020","AB-SUB-B03-2ND-1020: SS 12, AB-SUB-B03-2ND-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-2ND-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),"AB-SUB-B03-2ND-1030, AB-SUB-B03-2ND-1030","AB-SUB-B03-2ND-1030: SS 12, AB-SUB-B03-2ND-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,E-SUB-B04-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (3rd),E-DR-1000,E-DR-1000: FS 75,"E-APP-B04-2RD-1000, E-APP-B04-2RD-1000, E-SUB-B04-3RD-1010"
The Big -P.01-UP-20-April-26,E-SUB-B04-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (3rd),"E-DR-1000, E-SUB-B04-3RD-1020","E-DR-1000: FS 86, E-SUB-B04-3RD-1020: SS 3","E-APP-B04-2RD-1030, E-APP-B04-2RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (3rd),"E-DR-1000, E-SUB-B04-3RD-1010","E-DR-1000: FS 83, E-SUB-B04-3RD-1010: SS 3","E-APP-B04-2RD-1020, E-APP-B04-2RD-1020, E-SUB-B04-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (3rd),"E-DR-1000, E-SUB-B04-3RD-1000","E-DR-1000: FS 79, E-SUB-B04-3RD-1000: SS 3","E-APP-B04-2RD-1010, E-APP-B04-2RD-1010, E-SUB-B04-3RD-1020"
The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (3rd),E-DR-1000,E-DR-1000: FS 50,"E-APP-B03-3RD-1000, E-APP-B03-3RD-1000, E-SUB-B03-3RD-1010"
The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (3rd),"E-DR-1000, E-SUB-B03-3RD-1020","E-DR-1000: FS 62, E-SUB-B03-3RD-1020: SS 3","E-APP-B03-3RD-1030, E-APP-B03-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B03) (3rd),"E-DR-1000, E-SUB-B03-3RD-1010","E-DR-1000: FS 57, E-SUB-B03-3RD-1010: SS 3","E-APP-B03-3RD-1020, E-APP-B03-3RD-1020, E-SUB-B03-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (3rd),"E-DR-1000, E-SUB-B03-3RD-1000","E-DR-1000: FS 53, E-SUB-B03-3RD-1000: SS 3","E-APP-B03-3RD-1010, E-APP-B03-3RD-1010, E-SUB-B03-3RD-1020"
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),E-DR-1000,E-DR-1000: FS 65,"E-APP-B02-3RD-1000, E-APP-B02-3RD-1000, E-SUB-B02-3RD-1010"
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (3rd),"E-DR-1000, E-SUB-B02-3RD-1020","E-DR-1000: FS 76, E-SUB-B02-3RD-1020: SS 3","E-APP-B02-3RD-1030, E-APP-B02-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (3rd),"E-DR-1000, E-SUB-B02-3RD-1010","E-DR-1000: FS 72, E-SUB-B02-3RD-1010: SS 3","E-APP-B02-3RD-1020, E-APP-B02-3RD-1020, E-SUB-B02-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (3rd),"E-DR-1000, E-SUB-B02-3RD-1000","E-DR-1000: FS 69, E-SUB-B02-3RD-1000: SS 3","E-APP-B02-3RD-1010, E-APP-B02-3RD-1010, E-SUB-B02-3RD-1020"
The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (3rd),E-DR-1000,E-DR-1000: FS 50,"E-APP-B01-3ED-1000, E-APP-B01-3ED-1000, E-SUB-B01-3RD-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (3rd),"E-DR-1000, E-SUB-B01-3RD-1020","E-DR-1000: FS 62, E-SUB-B01-3RD-1020: SS 3","E-APP-B01-3ED-1030, E-APP-B01-3ED-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (3rd),"E-DR-1000, E-SUB-B01-3RD-1010","E-DR-1000: FS 57, E-SUB-B01-3RD-1010: SS 3","E-APP-B01-3ED-1020, E-APP-B01-3ED-1020, E-SUB-B01-3RD-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (3rd),"E-DR-1000, E-SUB-B01-3RD-1000","E-DR-1000: FS 53, E-SUB-B01-3RD-1000: SS 3","E-APP-B01-3ED-1010, E-APP-B01-3ED-1010, E-SUB-B01-3RD-1020"
The Big -P.01-UP-20-April-26,E-APP-B02-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),"E-SUB-B02-3RD-1000, E-SUB-B02-3RD-1000","E-SUB-B02-3RD-1000: SS 12, E-SUB-B02-3RD-1000: FF 10","CON-B02-3RD-1010, CON-B02-3RD-1020"
The Big -P.01-UP-20-April-26,E-APP-B02-3RD-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (3rd),"E-SUB-B02-3RD-1030, E-SUB-B02-3RD-1030","E-SUB-B02-3RD-1030: SS 12, E-SUB-B02-3RD-1030: FF 10","CON-B02-3RD-1040, CON-B02-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B02-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B02) (3rd),"E-SUB-B02-3RD-1020, E-SUB-B02-3RD-1020","E-SUB-B02-3RD-1020: SS 12, E-SUB-B02-3RD-1020: FF 10","CON-B02-3RD-1040, CON-B02-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B02-3RD-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B02) (3rd),"E-SUB-B02-3RD-1010, E-SUB-B02-3RD-1010","E-SUB-B02-3RD-1010: SS 12, E-SUB-B02-3RD-1010: FF 10","CON-B02-3RD-1040, CON-B02-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-3ED-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (3rd),"E-SUB-B01-3RD-1000, E-SUB-B01-3RD-1000","E-SUB-B01-3RD-1000: SS 12, E-SUB-B01-3RD-1000: FF 10","CON-B01-3RD-1010, CON-B01-3RD-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-3ED-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (3rd),"E-SUB-B01-3RD-1030, E-SUB-B01-3RD-1030","E-SUB-B01-3RD-1030: SS 12, E-SUB-B01-3RD-1030: FF 10","CON-B01-3RD-1040, CON-B01-3RD-1010"
The Big -P.01-UP-20-April-26,E-APP-B01-3ED-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B01) (3rd),"E-SUB-B01-3RD-1020, E-SUB-B01-3RD-1020","E-SUB-B01-3RD-1020: SS 12, E-SUB-B01-3RD-1020: FF 10","CON-B01-3RD-1040, CON-B01-3RD-1010"
The Big -P.01-UP-20-April-26,E-APP-B01-3ED-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (3rd),"E-SUB-B01-3RD-1010, E-SUB-B01-3RD-1010","E-SUB-B01-3RD-1010: SS 12, E-SUB-B01-3RD-1010: FF 10","CON-B01-3RD-1040, CON-B01-3RD-1010"
The Big -P.01-UP-20-April-26,E-APP-B04-2RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (3rd),"E-SUB-B04-3RD-1000, E-SUB-B04-3RD-1000","E-SUB-B04-3RD-1000: SS 12, E-SUB-B04-3RD-1000: FF 10","CON-B04-3RD-1010, CON-B04-3RD-1020"
The Big -P.01-UP-20-April-26,E-APP-B04-2RD-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (3rd),"E-SUB-B04-3RD-1030, E-SUB-B04-3RD-1030","E-SUB-B04-3RD-1030: SS 12, E-SUB-B04-3RD-1030: FF 10","CON-B04-3RD-1040, CON-B04-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-2RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (3rd),"E-SUB-B04-3RD-1020, E-SUB-B04-3RD-1020","E-SUB-B04-3RD-1020: SS 12, E-SUB-B04-3RD-1020: FF 10","CON-B04-3RD-1040, CON-B04-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-2RD-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (3rd),"E-SUB-B04-3RD-1010, E-SUB-B04-3RD-1010","E-SUB-B04-3RD-1010: SS 12, E-SUB-B04-3RD-1010: FF 10","CON-B04-3RD-1040, CON-B04-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B03-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs  (B03) (3rd),"E-SUB-B03-3RD-1000, E-SUB-B03-3RD-1000","E-SUB-B03-3RD-1000: SS 12, E-SUB-B03-3RD-1000: FF 10","CON-B03-3RD-1010, CON-B03-3RD-1020"
The Big -P.01-UP-20-April-26,E-APP-B03-3RD-1030,Approval for Slabs Conc. Dim.  & RFT DWGs  (B03) (3rd),"E-SUB-B03-3RD-1030, E-SUB-B03-3RD-1030","E-SUB-B03-3RD-1030: SS 12, E-SUB-B03-3RD-1030: FF 10","CON-B03-3RD-1040, CON-B03-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B03-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs  (B03) (3rd),"E-SUB-B03-3RD-1020, E-SUB-B03-3RD-1020","E-SUB-B03-3RD-1020: SS 12, E-SUB-B03-3RD-1020: FF 10","CON-B03-3RD-1040, CON-B03-3RD-1050"
The Big -P.01-UP-20-April-26,E-APP-B03-3RD-1010,Approval for Stairs Conc. Dim.  & RFT DWGs  (B03) (3rd),"E-SUB-B03-3RD-1010, E-SUB-B03-3RD-1010","E-SUB-B03-3RD-1010: SS 12, E-SUB-B03-3RD-1010: FF 10","CON-B03-3RD-1040, CON-B03-3RD-1050"
The Big -P.01-UP-20-April-26,AB-SUB-B04-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),CON-B04-3RD-1030,CON-B04-3RD-1030: FS,"AB-APP-B04-3TH-1000, AB-APP-B04-3TH-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B04-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),CON-B04-3RD-1060,CON-B04-3RD-1060: FS,"AB-APP-B04-3TH-1010, AB-APP-B04-3TH-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B04-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),CON-B04-3RD-1060,CON-B04-3RD-1060: FS,"AB-APP-B04-3TH-1020, AB-APP-B04-3TH-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B04-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),CON-B04-3RD-1060,CON-B04-3RD-1060: FS,"AB-APP-B04-3TH-1030, AB-APP-B04-3TH-1030"
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),CON-B03-3RD-1030,CON-B03-3RD-1030: FS,"AB-APP-B03-3RD-1000, AB-APP-B03-3RD-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),CON-B03-3RD-1060,CON-B03-3RD-1060: FS,"AB-APP-B03-3RD-1010, AB-APP-B03-3RD-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),CON-B03-3RD-1060,CON-B03-3RD-1060: FS,"AB-APP-B03-3RD-1020, AB-APP-B03-3RD-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),CON-B03-3RD-1060,CON-B03-3RD-1060: FS,"AB-APP-B03-3RD-1030, AB-APP-B03-3RD-1030"
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),CON-B02-3RD-1030,CON-B02-3RD-1030: FS,"AB-APP-B02-3RD-1000, AB-APP-B02-3RD-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),CON-B02-3RD-1060,CON-B02-3RD-1060: FS,"AB-APP-B02-3RD-1010, AB-APP-B02-3RD-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),CON-B02-3RD-1060,CON-B02-3RD-1060: FS,"AB-APP-B02-3RD-1020, AB-APP-B02-3RD-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),CON-B02-3RD-1060,CON-B02-3RD-1060: FS,"AB-APP-B02-3RD-1030, AB-APP-B02-3RD-1030"
The Big -P.01-UP-20-April-26,AB-SUB-B01-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),CON-B01-3RD-1030,CON-B01-3RD-1030: FS,"AB-APP-B01-3RD-1000, AB-APP-B01-3RD-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B01-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),CON-B01-3RD-1060,CON-B01-3RD-1060: FS,"AB-APP-B01-3RD-1010, AB-APP-B01-3RD-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B01-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),CON-B01-3RD-1060,CON-B01-3RD-1060: FS,"AB-APP-B01-3RD-1020, AB-APP-B01-3RD-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B01-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),CON-B01-3RD-1060,CON-B01-3RD-1060: FS,"AB-APP-B01-3RD-1030, AB-APP-B01-3RD-1030"
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),"AB-SUB-B02-3RD-1000, AB-SUB-B02-3RD-1000","AB-SUB-B02-3RD-1000: SS 12, AB-SUB-B02-3RD-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),"AB-SUB-B02-3RD-1010, AB-SUB-B02-3RD-1010","AB-SUB-B02-3RD-1010: SS 12, AB-SUB-B02-3RD-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),"AB-SUB-B02-3RD-1020, AB-SUB-B02-3RD-1020","AB-SUB-B02-3RD-1020: SS 12, AB-SUB-B02-3RD-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),"AB-SUB-B02-3RD-1030, AB-SUB-B02-3RD-1030","AB-SUB-B02-3RD-1030: SS 12, AB-SUB-B02-3RD-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),"AB-SUB-B01-3RD-1000, AB-SUB-B01-3RD-1000","AB-SUB-B01-3RD-1000: SS 12, AB-SUB-B01-3RD-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),"AB-SUB-B01-3RD-1010, AB-SUB-B01-3RD-1010","AB-SUB-B01-3RD-1010: SS 12, AB-SUB-B01-3RD-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),"AB-SUB-B01-3RD-1020, AB-SUB-B01-3RD-1020","AB-SUB-B01-3RD-1020: SS 12, AB-SUB-B01-3RD-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),"AB-SUB-B01-3RD-1030, AB-SUB-B01-3RD-1030","AB-SUB-B01-3RD-1030: SS 12, AB-SUB-B01-3RD-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-3TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),"AB-SUB-B04-3RD-1000, AB-SUB-B04-3RD-1000","AB-SUB-B04-3RD-1000: SS 12, AB-SUB-B04-3RD-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-3TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),"AB-SUB-B04-3RD-1010, AB-SUB-B04-3RD-1010","AB-SUB-B04-3RD-1010: SS 12, AB-SUB-B04-3RD-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-3TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),"AB-SUB-B04-3RD-1020, AB-SUB-B04-3RD-1020","AB-SUB-B04-3RD-1020: SS 12, AB-SUB-B04-3RD-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-3TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),"AB-SUB-B04-3RD-1030, AB-SUB-B04-3RD-1030","AB-SUB-B04-3RD-1030: SS 12, AB-SUB-B04-3RD-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (3rd),"AB-SUB-B03-3RD-1000, AB-SUB-B03-3RD-1000","AB-SUB-B03-3RD-1000: SS 12, AB-SUB-B03-3RD-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (3rd),"AB-SUB-B03-3RD-1010, AB-SUB-B03-3RD-1010","AB-SUB-B03-3RD-1010: SS 12, AB-SUB-B03-3RD-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (3rd),"AB-SUB-B03-3RD-1020, AB-SUB-B03-3RD-1020","AB-SUB-B03-3RD-1020: SS 12, AB-SUB-B03-3RD-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (3rd),"AB-SUB-B03-3RD-1030, AB-SUB-B03-3RD-1030","AB-SUB-B03-3RD-1030: SS 12, AB-SUB-B03-3RD-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,E-SUB-B04-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (4th),E-DR-1000,E-DR-1000: FS 90,"E-APP-B04-4TH-1000, E-APP-B04-4TH-1000, E-SUB-B04-4TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B04-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (4th),"E-DR-1000, E-SUB-B04-4TH-1020","E-DR-1000: FS 100, E-SUB-B04-4TH-1020: SS 3","E-APP-B04-4TH-1030, E-APP-B04-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (4th),"E-DR-1000, E-SUB-B04-4TH-1010","E-DR-1000: FS 97, E-SUB-B04-4TH-1010: SS 3","E-APP-B04-4TH-1020, E-APP-B04-4TH-1020, E-SUB-B04-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (4th),"E-DR-1000, E-SUB-B04-4TH-1000","E-DR-1000: FS 93, E-SUB-B04-4TH-1000: SS 3","E-APP-B04-4TH-1010, E-APP-B04-4TH-1010, E-SUB-B04-4TH-1020"
The Big -P.01-UP-20-April-26,E-SUB-B03-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (4th),E-DR-1000,E-DR-1000: FS 70,"E-APP-B03-4TH-1000, E-APP-B03-4TH-1000, E-SUB-B03-4TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B03-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (4th),"E-DR-1000, E-SUB-B03-4TH-1020","E-DR-1000: FS 82, E-SUB-B03-4TH-1020: SS 3","E-APP-B03-4TH-1030, E-APP-B03-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B03-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B03) (4th),"E-DR-1000, E-SUB-B03-4TH-1010","E-DR-1000: FS 78, E-SUB-B03-4TH-1010: SS 3","E-APP-B03-4TH-1020, E-APP-B03-4TH-1020, E-SUB-B03-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B03-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (4th),"E-DR-1000, E-SUB-B03-4TH-1000","E-DR-1000: FS 73, E-SUB-B03-4TH-1000: SS 3","E-APP-B03-4TH-1010, E-APP-B03-4TH-1010, E-SUB-B03-4TH-1020"
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (4th),E-DR-1000,E-DR-1000: FS 80,"E-APP-B02-4TH-1000, E-APP-B02-4TH-1000, E-SUB-B02-4TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (4th),"E-DR-1000, E-SUB-B02-4TH-1020","E-DR-1000: FS 91, E-SUB-B02-4TH-1020: SS 3","E-APP-B02-4TH-1030, E-APP-B02-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (4th),"E-DR-1000, E-SUB-B02-4TH-1010","E-DR-1000: FS 87, E-SUB-B02-4TH-1010: SS 3","E-APP-B02-4TH-1020, E-APP-B02-4TH-1020, E-SUB-B02-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (4th),"E-DR-1000, E-SUB-B02-4TH-1000","E-DR-1000: FS 84, E-SUB-B02-4TH-1000: SS 3","E-APP-B02-4TH-1010, E-APP-B02-4TH-1010, E-SUB-B02-4TH-1020"
The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (4th),E-DR-1000,E-DR-1000: FS 65,"E-APP-B01-4TH-1000, E-APP-B01-4TH-1000, E-SUB-B01-4TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (4th),"E-DR-1000, E-SUB-B01-4TH-1020","E-DR-1000: FS 77, E-SUB-B01-4TH-1020: SS 3","E-APP-B01-4TH-1030, E-APP-B01-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (4th),"E-DR-1000, E-SUB-B01-4TH-1010","E-DR-1000: FS 72, E-SUB-B01-4TH-1010: SS 3","E-APP-B01-4TH-1020, E-APP-B01-4TH-1020, E-SUB-B01-4TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (4th),"E-DR-1000, E-SUB-B01-4TH-1000","E-DR-1000: FS 69, E-SUB-B01-4TH-1000: SS 3","E-APP-B01-4TH-1010, E-APP-B01-4TH-1010, E-SUB-B01-4TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B02-4TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (4th),"E-SUB-B02-4TH-1000, E-SUB-B02-4TH-1000","E-SUB-B02-4TH-1000: SS 12, E-SUB-B02-4TH-1000: FF 10","CON-B02-4TH-1010, CON-B02-4TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B02-4TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (4th),"E-SUB-B02-4TH-1030, E-SUB-B02-4TH-1030","E-SUB-B02-4TH-1030: SS 12, E-SUB-B02-4TH-1030: FF 10","CON-B02-4TH-1040, CON-B02-4TH-1050"
