Actual Duration,Activity ID,Activity Name,WBS,project_id,Original Duration,Remaining Duration,BL Project Start,BL Project Finish,Start,Finish,Free Float,Total Float,Variance - BL1 Nonlabor Units,Variance - BL Project Nonlabor Units,Actual Nonlabor Units,Remaining Nonlabor Units,Predecessors,Successors,Budgeted Nonlabor Units,Activity % Complete,Critical,Longest Path
0,E-SUB-B04-BAS02-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (Bas 02),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB,The Big -P.01-UP-20-April-26,18,18,13-Nov-25,3-Dec-25,13-Nov-25,3-Dec-25,0,47,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS02-1000","E-APP-B04-BAS02-1010, E-APP-B04-BAS02-1010, E-SUB-B04-BAS02-1020",0,0%,No,No
0,E-SUB-B04-BAS02-1020,Submittal for Ramps Conc. Dim.  & RFT DWGs (B04) (Bas 02),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB,The Big -P.01-UP-20-April-26,18,18,17-Nov-25,7-Dec-25,17-Nov-25,7-Dec-25,0,47,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS02-1010","E-APP-B04-BAS02-1020, E-APP-B04-BAS02-1020, E-SUB-B04-BAS02-1030",0,0%,No,No
0,E-SUB-B04-BAS02-1030,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (Bas 02),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB,The Big -P.01-UP-20-April-26,18,18,20-Nov-25,10-Dec-25,20-Nov-25,10-Dec-25,0,47,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS02-1020","E-APP-B04-BAS02-1030, E-APP-B04-BAS02-1030, E-SUB-B04-BAS02-1040",0,0%,No,No
0,E-SUB-B04-BAS02-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (Bas 02),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB,The Big -P.01-UP-20-April-26,18,18,24-Nov-25,14-Dec-25,24-Nov-25,14-Dec-25,0,47,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS02-1030","E-APP-B04-BAS02-1040, E-APP-B04-BAS02-1040",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,30,30,13-Sep-25,18-Oct-25,13-Sep-25,18-Oct-25,0,86,0,0,0,0,,,0,,,
0,E-SUB-B04-WT-1000,Submittal for PC Raft Conc. Dim. DWGs (B04) (Water Tank),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.1,The Big -P.01-UP-20-April-26,18,18,13-Sep-25,2-Oct-25,13-Sep-25,2-Oct-25,0,25,0,0,0,0,E-DR-1000,"E-APP-B04-WT-1000, E-APP-B04-WT-1000, E-SUB-B04-WT-1010",0,0%,No,No
0,E-SUB-B04-WT-1010,Submittal for RC Raft Conc. Dim. DWGs (B04) (Water Tank),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.1,The Big -P.01-UP-20-April-26,18,18,16-Sep-25,7-Oct-25,16-Sep-25,7-Oct-25,0,34,0,0,0,0,"E-DR-1000, E-SUB-B04-WT-1000","E-APP-B04-WT-1010, E-APP-B04-WT-1010, E-SUB-B04-WT-1020",0,0%,No,No
0,E-SUB-B04-WT-1020,Submittal for RC Raft RFT DWGs (B04) (Water Tank),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.1,The Big -P.01-UP-20-April-26,18,18,20-Sep-25,11-Oct-25,20-Sep-25,11-Oct-25,0,35,0,0,0,0,"E-DR-1000, E-SUB-B04-WT-1010","E-APP-B04-WT-1020, E-APP-B04-WT-1020, E-SUB-B04-WT-1030",0,0%,No,No
0,E-SUB-B04-WT-1030,Submittal for Col. & Walls DWGs (B04) (Water Tank),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.1,The Big -P.01-UP-20-April-26,18,18,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,0,40,0,0,0,0,"E-DR-1000, E-SUB-B04-WT-1020","E-APP-B04-WT-1030, E-APP-B04-WT-1030, E-SUB-B04-WT-1040",0,0%,No,No
0,E-SUB-B04-WT-1040,Submittal for Slabs DWGs (B04) (Water Tank),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.1,The Big -P.01-UP-20-April-26,18,18,27-Sep-25,18-Oct-25,27-Sep-25,18-Oct-25,0,86,0,0,0,0,"E-DR-1000, E-SUB-B04-WT-1030","E-APP-B04-WT-1040, E-APP-B04-WT-1040",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,21,21,25-Mar-26,19-Apr-26,25-Mar-26,19-Apr-26,0,249,0,0,0,0,,,0,,,
0,E-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs (B04) (Sog),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.2,The Big -P.01-UP-20-April-26,18,18,25-Mar-26,15-Apr-26,25-Mar-26,15-Apr-26,0,249,0,0,0,0,E-DR-1000,"E-APP-B04-SOG-1000, E-APP-B04-SOG-1000, E-SUB-B04-SOG-1010",0,0%,No,No
0,E-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs (B04) (Sog),Approved Baseline.EN.2.S.P01.B04.SUB.2ndB.2,The Big -P.01-UP-20-April-26,18,18,29-Mar-26,19-Apr-26,29-Mar-26,19-Apr-26,0,249,0,0,0,0,"E-DR-1000, E-SUB-B04-SOG-1000","E-APP-B04-SOG-1010, E-APP-B04-SOG-1010",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,30,30,30-Nov-25,3-Jan-26,30-Nov-25,3-Jan-26,0,56,0,0,0,0,,,0,,,
0,E-SUB-B04-BAS01-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (Bas 01),Approved Baseline.EN.2.S.P01.B04.SUB.1stB,The Big -P.01-UP-20-April-26,18,18,30-Nov-25,20-Dec-25,30-Nov-25,20-Dec-25,0,56,0,0,0,0,E-DR-1000,"E-APP-B04-BAS01-1000, E-APP-B04-BAS01-1000, E-SUB-B04-BAS01-1010",0,0%,No,No
0,E-SUB-B04-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (Bas 01),Approved Baseline.EN.2.S.P01.B04.SUB.1stB,The Big -P.01-UP-20-April-26,18,18,3-Dec-25,23-Dec-25,3-Dec-25,23-Dec-25,0,56,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS01-1000","E-APP-B04-BAS01-1010, E-APP-B04-BAS01-1010, E-SUB-B04-BAS01-1020",0,0%,No,No
0,E-SUB-B04-BAS01-1020,Submittal for Ramps Conc. Dim.  & RFT DWGs (B04) (Bas 01),Approved Baseline.EN.2.S.P01.B04.SUB.1stB,The Big -P.01-UP-20-April-26,18,18,7-Dec-25,27-Dec-25,7-Dec-25,27-Dec-25,0,56,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS01-1010","E-APP-B04-BAS01-1020, E-APP-B04-BAS01-1020, E-SUB-B04-BAS01-1030",0,0%,No,No
0,E-SUB-B04-BAS01-1030,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (Bas 01),Approved Baseline.EN.2.S.P01.B04.SUB.1stB,The Big -P.01-UP-20-April-26,18,18,10-Dec-25,30-Dec-25,10-Dec-25,30-Dec-25,0,56,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS01-1020","E-APP-B04-BAS01-1030, E-APP-B04-BAS01-1030, E-SUB-B04-BAS01-1040",0,0%,No,No
0,E-SUB-B04-BAS01-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (Bas 01),Approved Baseline.EN.2.S.P01.B04.SUB.1stB,The Big -P.01-UP-20-April-26,18,18,14-Dec-25,3-Jan-26,14-Dec-25,3-Jan-26,0,56,0,0,0,0,"E-DR-1000, E-SUB-B04-BAS01-1030","E-APP-B04-BAS01-1040, E-APP-B04-BAS01-1040",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,129,129,15-Dec-25,21-May-26,15-Dec-25,21-May-26,0,221,0,0,0,0,,,0,,,
0,,,,The Big -P.01-UP-20-April-26,27,27,15-Dec-25,15-Jan-26,15-Dec-25,15-Jan-26,0,73,0,0,0,0,,,0,,,
0,E-SUB-B04-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (GF),Approved Baseline.EN.2.S.P01.B04.SUP.GF,The Big -P.01-UP-20-April-26,18,18,15-Dec-25,4-Jan-26,15-Dec-25,4-Jan-26,0,71,0,0,0,0,E-DR-1000,"E-APP-B04-GR-1000, E-APP-B04-GR-1000, E-SUB-B04-GR-1010",0,0%,No,No
0,E-SUB-B04-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (GF),Approved Baseline.EN.2.S.P01.B04.SUP.GF,The Big -P.01-UP-20-April-26,18,18,18-Dec-25,8-Jan-26,18-Dec-25,8-Jan-26,0,73,0,0,0,0,"E-DR-1000, E-SUB-B04-GR-1000","E-APP-B04-GR-1010, E-APP-B04-GR-1010, E-SUB-B04-GR-1020",0,0%,No,No
0,E-SUB-B04-GR-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (GF),Approved Baseline.EN.2.S.P01.B04.SUP.GF,The Big -P.01-UP-20-April-26,18,18,22-Dec-25,12-Jan-26,22-Dec-25,12-Jan-26,0,73,0,0,0,0,"E-DR-1000, E-SUB-B04-GR-1010","E-APP-B04-GR-1020, E-APP-B04-GR-1020, E-SUB-B04-GR-1030",0,0%,No,No
0,E-SUB-B04-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (GF),Approved Baseline.EN.2.S.P01.B04.SUP.GF,The Big -P.01-UP-20-April-26,18,18,25-Dec-25,15-Jan-26,25-Dec-25,15-Jan-26,0,73,0,0,0,0,"E-DR-1000, E-SUB-B04-GR-1020","E-APP-B04-GR-1030, E-APP-B04-GR-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,25-Dec-25,27-Jan-26,25-Dec-25,27-Jan-26,0,90,0,0,0,0,,,0,,,
0,E-SUB-B04-1ST-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (1st),Approved Baseline.EN.2.S.P01.B04.SUP.1stF,The Big -P.01-UP-20-April-26,18,18,25-Dec-25,15-Jan-26,25-Dec-25,15-Jan-26,0,89,0,0,0,0,E-DR-1000,"E-APP-B04-1ST-1000, E-APP-B04-1ST-1000, E-SUB-B04-1ST-1010",0,0%,No,No
0,E-SUB-B04-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (1st),Approved Baseline.EN.2.S.P01.B04.SUP.1stF,The Big -P.01-UP-20-April-26,18,18,29-Dec-25,19-Jan-26,29-Dec-25,19-Jan-26,0,90,0,0,0,0,"E-DR-1000, E-SUB-B04-1ST-1000","E-APP-B04-1ST-1010, E-APP-B04-1ST-1010, E-SUB-B04-1ST-1020",0,0%,No,No
0,E-SUB-B04-1ST-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (1st),Approved Baseline.EN.2.S.P01.B04.SUP.1stF,The Big -P.01-UP-20-April-26,18,18,1-Jan-26,22-Jan-26,1-Jan-26,22-Jan-26,0,90,0,0,0,0,"E-DR-1000, E-SUB-B04-1ST-1010","E-APP-B04-1ST-1020, E-APP-B04-1ST-1020, E-SUB-B04-1ST-1030",0,0%,No,No
0,E-SUB-B04-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (1st),Approved Baseline.EN.2.S.P01.B04.SUP.1stF,The Big -P.01-UP-20-April-26,18,18,5-Jan-26,27-Jan-26,5-Jan-26,27-Jan-26,0,90,0,0,0,0,"E-DR-1000, E-SUB-B04-1ST-1020","E-APP-B04-1ST-1030, E-APP-B04-1ST-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,10-Jan-26,10-Feb-26,10-Jan-26,10-Feb-26,0,112,0,0,0,0,,,0,,,
0,E-SUB-B04-2ND-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (2nd),Approved Baseline.EN.2.S.P01.B04.SUP.2ndF,The Big -P.01-UP-20-April-26,18,18,10-Jan-26,31-Jan-26,10-Jan-26,31-Jan-26,0,109,0,0,0,0,E-DR-1000,"E-APP-B04-2ND-1000, E-APP-B04-2ND-1000, E-SUB-B04-2ND-1010",0,0%,No,No
0,E-SUB-B04-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (2nd),Approved Baseline.EN.2.S.P01.B04.SUP.2ndF,The Big -P.01-UP-20-April-26,18,18,13-Jan-26,3-Feb-26,13-Jan-26,3-Feb-26,0,112,0,0,0,0,"E-DR-1000, E-SUB-B04-2ND-1000","E-APP-B04-2ND-1010, E-APP-B04-2ND-1010, E-SUB-B04-2ND-1020",0,0%,No,No
0,E-SUB-B04-2ND-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (2nd),Approved Baseline.EN.2.S.P01.B04.SUP.2ndF,The Big -P.01-UP-20-April-26,18,18,17-Jan-26,7-Feb-26,17-Jan-26,7-Feb-26,0,112,0,0,0,0,"E-DR-1000, E-SUB-B04-2ND-1010","E-APP-B04-2ND-1020, E-APP-B04-2ND-1020, E-SUB-B04-2ND-1030",0,0%,No,No
0,E-SUB-B04-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (2nd),Approved Baseline.EN.2.S.P01.B04.SUP.2ndF,The Big -P.01-UP-20-April-26,18,18,20-Jan-26,10-Feb-26,20-Jan-26,10-Feb-26,0,112,0,0,0,0,"E-DR-1000, E-SUB-B04-2ND-1020","E-APP-B04-2ND-1030, E-APP-B04-2ND-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,24-Jan-26,24-Feb-26,24-Jan-26,24-Feb-26,0,134,0,0,0,0,,,0,,,
0,E-SUB-B04-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (3rd),Approved Baseline.EN.2.S.P01.B04.SUP.3rdF,The Big -P.01-UP-20-April-26,18,18,24-Jan-26,14-Feb-26,24-Jan-26,14-Feb-26,0,131,0,0,0,0,E-DR-1000,"E-APP-B04-2RD-1000, E-APP-B04-2RD-1000, E-SUB-B04-3RD-1010",0,0%,No,No
0,E-SUB-B04-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (3rd),Approved Baseline.EN.2.S.P01.B04.SUP.3rdF,The Big -P.01-UP-20-April-26,18,18,28-Jan-26,17-Feb-26,28-Jan-26,17-Feb-26,0,134,0,0,0,0,"E-DR-1000, E-SUB-B04-3RD-1000","E-APP-B04-2RD-1010, E-APP-B04-2RD-1010, E-SUB-B04-3RD-1020",0,0%,No,No
0,E-SUB-B04-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (3rd),Approved Baseline.EN.2.S.P01.B04.SUP.3rdF,The Big -P.01-UP-20-April-26,18,18,1-Feb-26,21-Feb-26,1-Feb-26,21-Feb-26,0,134,0,0,0,0,"E-DR-1000, E-SUB-B04-3RD-1010","E-APP-B04-2RD-1020, E-APP-B04-2RD-1020, E-SUB-B04-3RD-1030",0,0%,No,No
0,E-SUB-B04-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (3rd),Approved Baseline.EN.2.S.P01.B04.SUP.3rdF,The Big -P.01-UP-20-April-26,18,18,4-Feb-26,24-Feb-26,4-Feb-26,24-Feb-26,0,134,0,0,0,0,"E-DR-1000, E-SUB-B04-3RD-1020","E-APP-B04-2RD-1030, E-APP-B04-2RD-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,8-Feb-26,10-Mar-26,8-Feb-26,10-Mar-26,0,154,0,0,0,0,,,0,,,
0,E-SUB-B04-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (4th),Approved Baseline.EN.2.S.P01.B04.SUP.4thF,The Big -P.01-UP-20-April-26,18,18,8-Feb-26,28-Feb-26,8-Feb-26,28-Feb-26,0,151,0,0,0,0,E-DR-1000,"E-APP-B04-4TH-1000, E-APP-B04-4TH-1000, E-SUB-B04-4TH-1010",0,0%,No,No
0,E-SUB-B04-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (4th),Approved Baseline.EN.2.S.P01.B04.SUP.4thF,The Big -P.01-UP-20-April-26,18,18,11-Feb-26,3-Mar-26,11-Feb-26,3-Mar-26,0,154,0,0,0,0,"E-DR-1000, E-SUB-B04-4TH-1000","E-APP-B04-4TH-1010, E-APP-B04-4TH-1010, E-SUB-B04-4TH-1020",0,0%,No,No
0,E-SUB-B04-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (4th),Approved Baseline.EN.2.S.P01.B04.SUP.4thF,The Big -P.01-UP-20-April-26,18,18,15-Feb-26,7-Mar-26,15-Feb-26,7-Mar-26,0,154,0,0,0,0,"E-DR-1000, E-SUB-B04-4TH-1010","E-APP-B04-4TH-1020, E-APP-B04-4TH-1020, E-SUB-B04-4TH-1030",0,0%,No,No
0,E-SUB-B04-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (4th),Approved Baseline.EN.2.S.P01.B04.SUP.4thF,The Big -P.01-UP-20-April-26,18,18,18-Feb-26,10-Mar-26,18-Feb-26,10-Mar-26,0,154,0,0,0,0,"E-DR-1000, E-SUB-B04-4TH-1020","E-APP-B04-4TH-1030, E-APP-B04-4TH-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,28-Feb-26,4-Apr-26,28-Feb-26,4-Apr-26,0,169,0,0,0,0,,,0,,,
0,E-SUB-B04-5TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (5th),Approved Baseline.EN.2.S.P01.B04.SUP.5thF,The Big -P.01-UP-20-April-26,18,18,28-Feb-26,24-Mar-26,28-Feb-26,24-Mar-26,0,167,0,0,0,0,E-DR-1000,"E-APP-B04-5TH-1000, E-APP-B04-5TH-1000, E-SUB-B04-5TH-1010",0,0%,No,No
0,E-SUB-B04-5TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (5th),Approved Baseline.EN.2.S.P01.B04.SUP.5thF,The Big -P.01-UP-20-April-26,18,18,3-Mar-26,28-Mar-26,3-Mar-26,28-Mar-26,0,169,0,0,0,0,"E-DR-1000, E-SUB-B04-5TH-1000","E-APP-B04-5TH-1010, E-APP-B04-5TH-1010, E-SUB-B04-5TH-1020",0,0%,No,No
0,E-SUB-B04-5TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (5th),Approved Baseline.EN.2.S.P01.B04.SUP.5thF,The Big -P.01-UP-20-April-26,18,18,7-Mar-26,31-Mar-26,7-Mar-26,31-Mar-26,0,169,0,0,0,0,"E-DR-1000, E-SUB-B04-5TH-1010","E-APP-B04-5TH-1020, E-APP-B04-5TH-1020, E-SUB-B04-5TH-1030",0,0%,No,No
0,E-SUB-B04-5TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (5th),Approved Baseline.EN.2.S.P01.B04.SUP.5thF,The Big -P.01-UP-20-April-26,18,18,10-Mar-26,4-Apr-26,10-Mar-26,4-Apr-26,0,169,0,0,0,0,"E-DR-1000, E-SUB-B04-5TH-1020","E-APP-B04-5TH-1030, E-APP-B04-5TH-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,15-Mar-26,20-Apr-26,15-Mar-26,20-Apr-26,0,183,0,0,0,0,,,0,,,
0,E-SUB-B04-6TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (6th),Approved Baseline.EN.2.S.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,18,18,15-Mar-26,8-Apr-26,15-Mar-26,8-Apr-26,0,183,0,0,0,0,E-DR-1000,"E-APP-B04-6TH-1000, E-APP-B04-6TH-1000, E-SUB-B04-6TH-1010",0,0%,No,No
0,E-SUB-B04-6TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (6th),Approved Baseline.EN.2.S.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,18,18,23-Mar-26,12-Apr-26,23-Mar-26,12-Apr-26,0,183,0,0,0,0,"E-DR-1000, E-SUB-B04-6TH-1000","E-APP-B04-6TH-1010, E-APP-B04-6TH-1010, E-SUB-B04-6TH-1020",0,0%,No,No
0,E-SUB-B04-6TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (6th),Approved Baseline.EN.2.S.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,18,18,26-Mar-26,16-Apr-26,26-Mar-26,16-Apr-26,0,183,0,0,0,0,"E-DR-1000, E-SUB-B04-6TH-1010","E-APP-B04-6TH-1020, E-APP-B04-6TH-1020, E-SUB-B04-6TH-1030",0,0%,No,No
0,E-SUB-B04-6TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (6th),Approved Baseline.EN.2.S.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,18,18,30-Mar-26,20-Apr-26,30-Mar-26,20-Apr-26,0,183,0,0,0,0,"E-DR-1000, E-SUB-B04-6TH-1020","E-APP-B04-6TH-1030, E-APP-B04-6TH-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,4-Apr-26,5-May-26,4-Apr-26,5-May-26,0,195,0,0,0,0,,,0,,,
0,E-SUB-B04-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (7th),Approved Baseline.EN.2.S.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,18,18,4-Apr-26,25-Apr-26,4-Apr-26,25-Apr-26,0,195,0,0,0,0,E-DR-1000,"E-APP-B04-7TH-1000, E-APP-B04-7TH-1000, E-SUB-B04-7TH-1010",0,0%,No,No
0,E-SUB-B04-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),Approved Baseline.EN.2.S.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,18,18,7-Apr-26,28-Apr-26,7-Apr-26,28-Apr-26,0,195,0,0,0,0,"E-DR-1000, E-SUB-B04-7TH-1000","E-APP-B04-7TH-1010, E-APP-B04-7TH-1010, E-SUB-B04-7TH-1020",0,0%,No,No
0,E-SUB-B04-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (7th),Approved Baseline.EN.2.S.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,18,18,11-Apr-26,2-May-26,11-Apr-26,2-May-26,0,195,0,0,0,0,"E-DR-1000, E-SUB-B04-7TH-1010","E-APP-B04-7TH-1020, E-APP-B04-7TH-1020, E-SUB-B04-7TH-1030",0,0%,No,No
0,E-SUB-B04-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs  (B04) (7th),Approved Baseline.EN.2.S.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,18,18,15-Apr-26,5-May-26,15-Apr-26,5-May-26,0,195,0,0,0,0,"E-DR-1000, E-SUB-B04-7TH-1020","E-APP-B04-7TH-1030, E-APP-B04-7TH-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,27,27,19-Apr-26,19-May-26,19-Apr-26,19-May-26,0,207,0,0,0,0,,,0,,,
0,E-SUB-B04-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (8th),Approved Baseline.EN.2.S.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,18,18,19-Apr-26,9-May-26,19-Apr-26,9-May-26,0,207,0,0,0,0,E-DR-1000,"E-APP-B04-8TH-1000, E-APP-B04-8TH-1000, E-SUB-B04-8TH-1010",0,0%,No,No
0,E-SUB-B04-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (8th),Approved Baseline.EN.2.S.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,18,18,22-Apr-26,12-May-26,22-Apr-26,12-May-26,0,207,0,0,0,0,"E-DR-1000, E-SUB-B04-8TH-1000","E-APP-B04-8TH-1010, E-APP-B04-8TH-1010, E-SUB-B04-8TH-1020",0,0%,No,No
0,E-SUB-B04-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (8th),Approved Baseline.EN.2.S.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,18,18,26-Apr-26,16-May-26,26-Apr-26,16-May-26,0,207,0,0,0,0,"E-DR-1000, E-SUB-B04-8TH-1010","E-APP-B04-8TH-1020, E-APP-B04-8TH-1020, E-SUB-B04-8TH-1030",0,0%,No,No
0,E-SUB-B04-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (8th),Approved Baseline.EN.2.S.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,18,18,29-Apr-26,19-May-26,29-Apr-26,19-May-26,0,207,0,0,0,0,"E-DR-1000, E-SUB-B04-8TH-1020","E-APP-B04-8TH-1030, E-APP-B04-8TH-1030",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,24,24,25-Apr-26,21-May-26,25-Apr-26,21-May-26,0,221,0,0,0,0,,,0,,,
0,E-SUB-B04-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (RF),Approved Baseline.EN.2.S.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,18,18,25-Apr-26,14-May-26,25-Apr-26,14-May-26,0,221,0,0,0,0,E-DR-1000,"E-APP-B04-RF-1000, E-APP-B04-RF-1000, E-SUB-B04-RF-1010",0,0%,No,No
0,E-SUB-B04-RF-1010,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (RF),Approved Baseline.EN.2.S.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,18,18,28-Apr-26,18-May-26,28-Apr-26,18-May-26,0,221,0,0,0,0,"E-DR-1000, E-SUB-B04-RF-1000","E-APP-B04-RF-1010, E-APP-B04-RF-1010, E-SUB-B04-RF-1020",0,0%,No,No
0,E-SUB-B04-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),Approved Baseline.EN.2.S.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,18,18,2-May-26,21-May-26,2-May-26,21-May-26,0,221,0,0,0,0,"E-DR-1000, E-SUB-B04-RF-1010","E-APP-B04-RF-1020, E-APP-B04-RF-1020",0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,207,207,25-Sep-25,7-Jun-26,25-Sep-25,7-Jun-26,0,221,0,0,0,0,,,0,,,
0,,,,The Big -P.01-UP-20-April-26,177,177,25-Sep-25,28-Apr-26,25-Sep-25,28-Apr-26,0,251,0,0,0,0,,,0,,,
0,,,,The Big -P.01-UP-20-April-26,171,171,2-Oct-25,28-Apr-26,2-Oct-25,28-Apr-26,0,251,0,0,0,0,,,0,,,
0,,,,The Big -P.01-UP-20-April-26,164,164,2-Oct-25,20-Apr-26,2-Oct-25,20-Apr-26,0,229,0,0,0,0,,,0,,,
0,,,,The Big -P.01-UP-20-April-26,10,10,2-Oct-25,14-Oct-25,2-Oct-25,14-Oct-25,0,11,0,0,0,0,,,0,,,
0,E-APP-B01-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B01),Approved Baseline.EN.2.A.P02.B01.SUB.1,The Big -P.01-UP-20-April-26,10,10,2-Oct-25,14-Oct-25,2-Oct-25,14-Oct-25,11,11,0,0,0,0,"E-SUB-B01-REP-1000, E-SUB-B01-REP-1000",CON-EW-B01-1000,0,0%,No,No
0,,,,The Big -P.01-UP-20-April-26,19,19,23-Oct-25,13-Nov-25,23-Oct-25,13-Nov-25,0,18,0,0,0,0,,,0,,,
